Date,cash_type,money,coffee_name,Time_fixed
12/20/2024,card,35.76,Cappuccino,0.00:57:13
12/21/2024,card,35.76,Cappuccino,0.00:19:23
12/21/2024,card,35.76,Latte,0.00:20:41
12/21/2024,card,25.96,Americano,0.00:32:02
12/21/2024,card,35.76,Hot Chocolate,0.00:33:03
12/21/2024,card,35.76,Latte,0.00:33:49
12/21/2024,card,30.86,Americano with Milk,0.00:35:29
12/21/2024,card,35.76,Latte,0.00:58:07
12/21/2024,card,35.76,Cocoa,0.00:47:27
12/21/2024,card,35.76,Hot Chocolate,0.00:02:36
12/21/2024,card,25.96,Cortado,0.00:08:17
12/21/2024,card,30.86,Americano with Milk,0.00:48:13
12/21/2024,card,25.96,Cortado,0.00:49:45
12/21/2024,card,25.96,Cortado,0.00:49:47
12/21/2024,card,35.76,Latte,0.00:58:48
12/21/2024,card,25.96,Cortado,0.00:16:14
12/22/2024,card,35.76,Cappuccino,0.00:42:56
12/22/2024,card,35.76,Cappuccino,0.00:55:44
12/22/2024,card,35.76,Hot Chocolate,0.00:35:45
12/22/2024,card,35.76,Hot Chocolate,0.00:36:29
12/22/2024,card,35.76,Hot Chocolate,0.00:26:36
12/22/2024,card,35.76,Cocoa,0.00:55:18
12/22/2024,card,25.96,Cortado,0.00:56:56
12/23/2024,card,25.96,Cortado,0.00:03:21
12/23/2024,card,30.86,Americano with Milk,0.00:22:17
12/23/2024,card,30.86,Americano with Milk,0.00:42:03
12/23/2024,card,35.76,Cappuccino,0.00:35:54
12/23/2024,card,35.76,Latte,0.00:05:31
12/23/2024,card,30.86,Americano with Milk,0.00:00:23
12/23/2024,card,35.76,Latte,0.00:14:50
12/23/2024,card,25.96,Cortado,0.00:21:20
12/23/2024,card,35.76,Latte,0.00:22:40
12/23/2024,card,25.96,Cortado,0.00:46:07
12/24/2024,card,30.86,Americano with Milk,0.00:10:43
12/24/2024,card,35.76,Hot Chocolate,0.00:08:38
12/24/2024,card,25.96,Cortado,0.00:55:28
12/24/2024,card,35.76,Hot Chocolate,0.00:10:36
12/24/2024,card,35.76,Latte,0.00:11:36
12/24/2024,card,21.06,Espresso,0.00:12:35
12/24/2024,card,35.76,Cappuccino,0.00:36:02
12/25/2024,card,35.76,Latte,0.00:43:56
12/25/2024,card,35.76,Latte,0.00:45:02
12/25/2024,card,30.86,Americano with Milk,0.00:35:03
12/25/2024,card,25.96,Americano,0.00:36:00
12/25/2024,card,30.86,Americano with Milk,0.00:17:11
12/25/2024,card,25.96,Americano,0.00:32:47
12/25/2024,card,35.76,Cappuccino,0.00:02:40
12/25/2024,card,35.76,Cocoa,0.00:18:49
12/25/2024,card,35.76,Cocoa,0.00:19:42
12/25/2024,card,35.76,Latte,0.00:57:30
12/25/2024,card,35.76,Cappuccino,0.00:51:02
12/25/2024,card,30.86,Americano with Milk,0.00:53:06
12/26/2024,card,35.76,Cappuccino,0.00:12:37
12/26/2024,card,21.06,Espresso,0.00:04:34
12/27/2024,card,25.96,Americano,0.00:50:20
12/27/2024,card,25.96,Cortado,0.00:57:38
12/27/2024,card,25.96,Cortado,0.00:09:55
12/27/2024,card,30.86,Americano with Milk,0.00:12:53
12/27/2024,card,35.76,Latte,0.00:12:04
12/27/2024,card,25.96,Americano,0.00:47:27
12/27/2024,card,30.86,Americano with Milk,0.00:48:21
12/27/2024,card,35.76,Cocoa,0.00:54:32
12/28/2024,card,25.96,Cortado,0.00:00:23
12/28/2024,card,25.96,Cortado,0.00:50:37
12/28/2024,card,30.86,Americano with Milk,0.00:18:44
12/28/2024,card,35.76,Latte,0.00:52:03
12/28/2024,card,35.76,Cappuccino,0.00:10:01
12/28/2024,card,35.76,Hot Chocolate,0.00:13:17
12/28/2024,card,35.76,Latte,0.00:23:40
12/28/2024,card,35.76,Cappuccino,0.00:11:01
12/29/2024,card,25.96,Cortado,0.00:46:16
12/29/2024,card,21.06,Espresso,0.00:04:26
12/29/2024,card,25.96,Americano,0.00:05:16
12/29/2024,card,25.96,Cortado,0.00:30:04
12/29/2024,card,21.06,Espresso,0.00:31:46
12/29/2024,card,25.96,Cortado,0.00:47:43
12/29/2024,card,35.76,Hot Chocolate,0.00:25:54
12/29/2024,card,35.76,Latte,0.00:17:19
12/30/2024,card,25.96,Cortado,0.00:02:44
12/30/2024,card,30.86,Americano with Milk,0.00:44:12
12/30/2024,card,35.76,Latte,0.00:52:31
12/30/2024,card,35.76,Hot Chocolate,0.00:53:39
12/30/2024,card,35.76,Latte,0.00:12:45
12/30/2024,card,30.86,Americano with Milk,0.00:13:38
12/30/2024,card,30.86,Americano with Milk,0.00:29:53
12/30/2024,card,25.96,Americano,0.00:31:28
12/30/2024,card,35.76,Cappuccino,0.00:36:45
12/31/2024,card,25.96,Cortado,0.00:52:28
12/31/2024,card,35.76,Cappuccino,0.00:36:50
12/31/2024,card,25.96,Cortado,0.00:39:41
12/31/2024,card,35.76,Cocoa,0.00:45:28
12/31/2024,card,30.86,Americano with Milk,0.00:26:53
12/31/2024,card,30.86,Americano with Milk,0.00:29:28
12/31/2024,card,35.76,Cappuccino,0.00:11:30
12/31/2024,card,30.86,Americano with Milk,0.00:12:42
12/31/2024,card,21.06,Espresso,0.00:42:14
12/31/2024,card,25.96,Americano,0.00:43:13
12/31/2024,card,35.76,Cappuccino,0.00:07:18
12/31/2024,card,35.76,Latte,0.00:10:17
12/31/2024,card,30.86,Americano with Milk,0.00:30:52
12/31/2024,card,35.76,Cappuccino,0.00:31:48
12/31/2024,card,35.76,Latte,0.00:07:25
12/31/2024,card,35.76,Hot Chocolate,0.00:08:38
1/2/2025,card,30.86,Americano with Milk,0.00:58:05
1/2/2025,card,35.76,Cocoa,0.00:29:40
1/2/2025,card,35.76,Cocoa,0.00:30:38
1/2/2025,card,25.96,Cortado,0.00:41:10
1/2/2025,card,25.96,Cortado,0.00:42:45
1/2/2025,card,25.96,Americano,0.00:22:32
1/2/2025,card,35.76,Hot Chocolate,0.00:34:59
1/2/2025,card,30.86,Americano with Milk,0.00:35:44
1/2/2025,card,35.76,Cappuccino,0.00:43:10
1/3/2025,card,25.96,Cortado,0.00:03:22
1/3/2025,card,30.86,Americano with Milk,0.00:10:30
1/3/2025,card,30.86,Americano with Milk,0.00:58:09
1/3/2025,card,35.76,Cappuccino,0.00:13:28
1/3/2025,card,25.96,Americano,0.00:18:20
1/3/2025,card,25.96,Americano,0.00:19:14
1/3/2025,card,35.76,Latte,0.00:21:26
1/4/2025,card,25.96,Cortado,0.00:58:26
1/4/2025,card,25.96,Americano,0.00:59:27
1/4/2025,card,35.76,Cappuccino,0.00:40:00
1/4/2025,card,35.76,Cocoa,0.00:59:33
1/4/2025,card,30.86,Americano with Milk,0.00:12:55
1/4/2025,card,35.76,Cappuccino,0.00:14:10
1/4/2025,card,35.76,Cappuccino,0.00:16:11
1/4/2025,card,25.96,Cortado,0.00:18:04
1/4/2025,card,25.96,Americano,0.00:11:39
1/4/2025,card,35.76,Latte,0.00:23:30
1/5/2025,card,30.86,Americano with Milk,0.00:45:57
1/5/2025,card,35.76,Latte,0.00:53:00
1/5/2025,card,30.86,Americano with Milk,0.00:07:16
1/6/2025,card,25.96,Americano,0.00:58:50
1/7/2025,card,35.76,Cappuccino,0.00:29:02
1/7/2025,card,35.76,Cocoa,0.00:32:45
1/7/2025,card,35.76,Cocoa,0.00:33:58
1/8/2025,card,30.86,Americano with Milk,0.00:30:02
1/8/2025,card,35.76,Latte,0.00:11:15
1/8/2025,card,25.96,Cortado,0.00:30:28
1/8/2025,card,35.76,Cappuccino,0.00:22:51
1/9/2025,card,25.96,Americano,0.00:07:07
1/9/2025,card,35.76,Latte,0.00:56:34
1/9/2025,card,30.86,Americano with Milk,0.00:02:31
1/9/2025,card,21.06,Espresso,0.00:27:23
1/9/2025,card,35.76,Latte,0.00:36:58
1/9/2025,card,30.86,Americano with Milk,0.00:48:10
1/9/2025,card,25.96,Cortado,0.00:49:11
1/9/2025,card,30.86,Americano with Milk,0.00:30:29
1/9/2025,card,35.76,Latte,0.00:10:20
1/10/2025,card,30.86,Americano with Milk,0.00:49:20
1/10/2025,card,30.86,Americano with Milk,0.00:16:36
1/10/2025,card,35.76,Cappuccino,0.00:51:18
1/10/2025,card,35.76,Hot Chocolate,0.00:55:53
1/10/2025,card,30.86,Americano with Milk,0.00:59:39
1/11/2025,card,30.86,Americano with Milk,0.00:44:30
1/11/2025,card,35.76,Hot Chocolate,0.00:49:41
1/11/2025,card,25.96,Americano,0.00:13:53
1/11/2025,card,35.76,Latte,0.00:20:17
1/11/2025,card,35.76,Latte,0.00:21:25
1/11/2025,card,35.76,Latte,0.00:10:58
1/11/2025,card,35.76,Latte,0.00:13:24
1/11/2025,card,30.86,Americano with Milk,0.00:12:54
1/11/2025,card,30.86,Americano with Milk,0.00:15:38
1/11/2025,card,35.76,Cappuccino,0.00:16:43
1/11/2025,card,35.76,Latte,0.00:47:03
1/11/2025,card,25.96,Cortado,0.00:19:34
1/11/2025,card,35.76,Latte,0.00:20:56
1/11/2025,card,25.96,Cortado,0.00:22:05
1/11/2025,card,30.86,Americano with Milk,0.00:01:28
1/12/2025,card,30.86,Americano with Milk,0.00:45:32
1/12/2025,card,25.96,Americano,0.00:48:18
1/12/2025,card,30.86,Americano with Milk,0.00:49:50
1/12/2025,card,35.76,Hot Chocolate,0.00:15:58
1/12/2025,card,30.86,Americano with Milk,0.00:56:04
1/13/2025,card,30.86,Americano with Milk,0.00:08:20
1/13/2025,card,30.86,Americano with Milk,0.00:17:19
1/13/2025,card,25.96,Cortado,0.00:02:56
1/13/2025,card,35.76,Latte,0.00:50:46
1/13/2025,card,35.76,Latte,0.00:11:27
1/13/2025,card,35.76,Cappuccino,0.00:12:28
1/13/2025,card,35.76,Latte,0.00:25:36
1/13/2025,card,21.06,Espresso,0.00:51:18
1/14/2025,card,35.76,Latte,0.00:37:42
1/14/2025,card,25.96,Cortado,0.00:53:42
1/14/2025,card,30.86,Americano with Milk,0.00:21:45
1/14/2025,card,35.76,Latte,0.00:49:14
1/14/2025,card,30.86,Americano with Milk,0.00:18:19
1/14/2025,card,30.86,Americano with Milk,0.00:19:26
1/14/2025,card,35.76,Cappuccino,0.00:41:55
1/14/2025,card,35.76,Latte,0.00:02:35
1/15/2025,card,30.86,Americano with Milk,0.00:12:04
1/15/2025,card,25.96,Americano,0.00:10:23
1/15/2025,card,35.76,Cappuccino,0.00:14:14
1/15/2025,card,35.76,Latte,0.00:35:21
1/15/2025,card,35.76,Cappuccino,0.00:36:47
1/15/2025,card,35.76,Latte,0.00:37:55
1/15/2025,card,35.76,Latte,0.00:55:26
1/15/2025,card,35.76,Latte,0.00:06:12
1/15/2025,card,35.76,Latte,0.00:51:14
1/15/2025,card,35.76,Cappuccino,0.00:41:14
1/16/2025,card,35.76,Latte,0.00:32:57
1/16/2025,card,30.86,Americano with Milk,0.00:38:09
1/16/2025,card,30.86,Americano with Milk,0.00:41:40
1/16/2025,card,25.96,Cortado,0.00:12:16
1/16/2025,card,35.76,Latte,0.00:16:19
1/16/2025,card,35.76,Latte,0.00:35:11
1/16/2025,card,35.76,Cappuccino,0.00:15:57
1/16/2025,card,35.76,Hot Chocolate,0.00:15:59
1/16/2025,card,35.76,Hot Chocolate,0.00:16:59
1/16/2025,card,25.96,Cortado,0.00:40:12
1/17/2025,card,35.76,Cocoa,0.00:38:19
1/17/2025,card,35.76,Latte,0.00:26:20
1/17/2025,card,35.76,Cappuccino,0.00:27:48
1/17/2025,card,30.86,Americano with Milk,0.00:47:56
1/17/2025,card,30.86,Americano with Milk,0.00:27:38
1/17/2025,card,35.76,Cocoa,0.00:20:54
1/17/2025,card,35.76,Cocoa,0.00:22:02
1/17/2025,card,35.76,Hot Chocolate,0.00:39:10
1/17/2025,card,35.76,Hot Chocolate,0.00:22:19
1/18/2025,card,30.86,Americano with Milk,0.00:12:38
1/18/2025,card,35.76,Hot Chocolate,0.00:33:40
1/18/2025,card,35.76,Latte,0.00:35:14
1/18/2025,card,35.76,Hot Chocolate,0.00:36:29
1/20/2025,card,30.86,Americano with Milk,0.00:29:48
1/20/2025,card,30.86,Americano with Milk,0.00:57:25
1/20/2025,card,25.96,Cortado,0.00:40:24
1/20/2025,card,25.96,Americano,0.00:04:49
1/20/2025,card,25.96,Cortado,0.00:06:00
1/20/2025,card,30.86,Americano with Milk,0.00:45:14
1/20/2025,card,35.76,Hot Chocolate,0.00:08:11
1/20/2025,card,35.76,Cappuccino,0.00:26:24
1/20/2025,card,35.76,Cappuccino,0.00:27:29
1/20/2025,card,35.76,Latte,0.00:13:45
1/21/2025,card,35.76,Cocoa,0.00:05:04
1/21/2025,card,25.96,Cortado,0.00:18:19
1/21/2025,card,30.86,Americano with Milk,0.00:19:28
1/21/2025,card,25.96,Americano,0.00:35:16
1/21/2025,card,35.76,Hot Chocolate,0.00:32:32
1/21/2025,card,35.76,Latte,0.00:54:13
1/21/2025,card,35.76,Latte,0.00:56:15
1/21/2025,card,25.96,Americano,0.00:15:21
1/22/2025,card,21.06,Espresso,0.00:24:45
1/22/2025,card,30.86,Americano with Milk,0.00:32:06
1/22/2025,card,35.76,Cocoa,0.00:49:59
1/22/2025,card,30.86,Americano with Milk,0.00:10:26
1/22/2025,card,35.76,Cappuccino,0.00:11:23
1/22/2025,card,35.76,Latte,0.00:29:15
1/22/2025,card,30.86,Americano with Milk,0.00:14:30
1/24/2025,card,35.76,Cappuccino,0.00:42:17
1/24/2025,card,25.96,Cortado,0.00:43:37
1/24/2025,card,35.76,Cocoa,0.00:28:38
1/24/2025,card,25.96,Americano,0.00:41:49
1/24/2025,card,35.76,Cocoa,0.00:16:26
1/24/2025,card,35.76,Hot Chocolate,0.00:31:55
1/24/2025,card,35.76,Latte,0.00:32:57
1/25/2025,card,35.76,Cappuccino,0.00:21:04
1/25/2025,card,35.76,Cappuccino,0.00:38:24
1/25/2025,card,25.96,Americano,0.00:39:35
1/26/2025,card,25.96,Americano,0.00:35:23
1/26/2025,card,21.06,Espresso,0.00:36:34
1/27/2025,card,25.96,Cortado,0.00:07:42
1/27/2025,card,25.96,Americano,0.00:32:43
1/27/2025,card,35.76,Cappuccino,0.00:05:02
1/27/2025,card,30.86,Americano with Milk,0.00:45:08
1/27/2025,card,30.86,Americano with Milk,0.00:27:54
1/27/2025,card,25.96,Cortado,0.00:29:00
1/27/2025,card,30.86,Americano with Milk,0.00:30:12
1/27/2025,card,35.76,Latte,0.00:55:19
1/27/2025,card,35.76,Latte,0.00:02:40
1/27/2025,card,35.76,Latte,0.00:03:45
1/28/2025,card,35.76,Latte,0.00:26:36
1/28/2025,card,25.96,Americano,0.00:33:17
1/28/2025,card,30.86,Americano with Milk,0.00:56:26
1/28/2025,card,25.96,Americano,0.00:22:01
1/28/2025,card,35.76,Cocoa,0.00:19:07
1/28/2025,card,25.96,Cortado,0.00:20:44
1/28/2025,card,25.96,Americano,0.00:40:00
1/28/2025,card,35.76,Latte,0.00:11:50
1/28/2025,card,35.76,Cappuccino,0.00:13:45
1/29/2025,card,25.96,Americano,0.00:38:47
1/29/2025,card,25.96,Americano,0.00:25:36
1/29/2025,card,30.86,Americano with Milk,0.00:19:08
1/29/2025,card,21.06,Espresso,0.00:20:34
1/30/2025,card,30.86,Americano with Milk,0.00:18:05
1/30/2025,card,30.86,Americano with Milk,0.00:12:33
1/30/2025,card,25.96,Cortado,0.00:26:29
1/30/2025,card,35.76,Hot Chocolate,0.00:42:15
1/30/2025,card,25.96,Americano,0.00:02:00
1/30/2025,card,30.86,Americano with Milk,0.00:41:42
1/30/2025,card,35.76,Hot Chocolate,0.00:18:48
1/30/2025,card,30.86,Americano with Milk,0.00:24:06
1/30/2025,card,25.96,Cortado,0.00:41:49
1/31/2025,card,25.96,Americano,0.00:40:51
1/31/2025,card,30.86,Americano with Milk,0.00:41:44
1/31/2025,card,30.86,Americano with Milk,0.00:17:14
1/31/2025,card,35.76,Cocoa,0.00:20:11
1/31/2025,card,35.76,Cappuccino,0.00:26:46
1/31/2025,card,35.76,Cappuccino,0.00:27:47
1/31/2025,card,35.76,Latte,0.00:31:01
1/31/2025,card,35.76,Latte,0.00:54:25
1/31/2025,card,35.76,Cappuccino,0.00:02:58
1/31/2025,card,30.86,Americano with Milk,0.00:48:34
1/31/2025,card,30.86,Americano with Milk,0.00:35:58
1/31/2025,card,25.96,Americano,0.00:37:02
2/1/2025,card,30.86,Americano with Milk,0.00:50:23
2/1/2025,card,30.86,Americano with Milk,0.00:07:22
2/1/2025,card,25.96,Cortado,0.00:14:46
2/1/2025,card,25.96,Cortado,0.00:15:29
2/1/2025,card,35.76,Cappuccino,0.00:35:18
2/1/2025,card,35.76,Cappuccino,0.00:36:16
2/1/2025,card,35.76,Latte,0.00:49:59
2/1/2025,card,35.76,Cappuccino,0.00:57:14
2/1/2025,card,30.86,Americano with Milk,0.00:53:15
2/1/2025,card,30.86,Americano with Milk,0.00:54:24
2/1/2025,card,30.86,Americano with Milk,0.00:37:01
2/2/2025,card,35.76,Cappuccino,0.00:56:21
2/2/2025,card,35.76,Cappuccino,0.00:57:37
2/2/2025,card,35.76,Latte,0.00:54:32
2/2/2025,card,35.76,Latte,0.00:56:04
2/2/2025,card,30.86,Americano with Milk,0.00:22:57
2/2/2025,card,35.76,Latte,0.00:45:07
2/2/2025,card,35.76,Latte,0.00:46:57
2/3/2025,card,35.76,Cappuccino,0.00:03:24
2/3/2025,card,30.86,Americano with Milk,0.00:04:56
2/3/2025,card,21.06,Espresso,0.00:04:03
2/3/2025,card,30.86,Americano with Milk,0.00:09:09
2/3/2025,card,25.96,Americano,0.00:15:38
2/3/2025,card,35.76,Cappuccino,0.00:22:18
2/3/2025,card,30.86,Americano with Milk,0.00:49:58
2/3/2025,card,35.76,Cappuccino,0.00:25:02
2/3/2025,card,35.76,Cappuccino,0.00:32:53
2/3/2025,card,25.96,Americano,0.00:51:03
2/3/2025,card,25.96,Americano,0.00:06:36
2/3/2025,card,35.76,Latte,0.00:47:02
2/3/2025,card,35.76,Latte,0.00:50:20
2/3/2025,card,35.76,Latte,0.00:01:44
2/3/2025,card,25.96,Americano,0.00:41:27
2/3/2025,card,35.76,Cocoa,0.00:01:26
2/3/2025,card,30.86,Americano with Milk,0.00:09:55
2/3/2025,card,30.86,Americano with Milk,0.00:11:07
2/3/2025,card,30.86,Americano with Milk,0.00:12:05
2/3/2025,card,35.76,Hot Chocolate,0.00:13:21
2/3/2025,card,35.76,Latte,0.00:14:18
2/3/2025,card,35.76,Hot Chocolate,0.00:15:40
2/3/2025,card,30.86,Americano with Milk,0.00:44:17
2/3/2025,card,25.96,Americano,0.00:09:00
2/3/2025,card,35.76,Cocoa,0.00:44:14
2/4/2025,card,30.86,Americano with Milk,0.00:04:56
2/4/2025,card,25.96,Americano,0.00:11:31
2/4/2025,card,30.86,Americano with Milk,0.00:35:58
2/4/2025,card,25.96,Cortado,0.00:07:39
2/4/2025,card,25.96,Americano,0.00:15:14
2/4/2025,card,30.86,Americano with Milk,0.00:17:36
2/4/2025,card,25.96,Americano,0.00:19:48
2/4/2025,card,30.86,Americano with Milk,0.00:13:41
2/4/2025,card,35.76,Cocoa,0.00:05:21
2/4/2025,card,35.76,Cocoa,0.00:09:36
2/4/2025,card,35.76,Cocoa,0.00:10:27
2/4/2025,card,25.96,Cortado,0.00:27:27
2/5/2025,card,30.86,Americano with Milk,0.00:42:10
2/5/2025,card,30.86,Americano with Milk,0.00:10:43
2/5/2025,card,25.96,Americano,0.00:49:35
2/5/2025,card,25.96,Americano,0.00:50:41
2/5/2025,card,25.96,Americano,0.00:51:45
2/5/2025,card,30.86,Americano with Milk,0.00:58:36
2/5/2025,card,25.96,Americano,0.00:10:46
2/5/2025,card,25.96,Americano,0.00:20:46
2/5/2025,card,21.06,Espresso,0.00:43:42
2/5/2025,card,21.06,Espresso,0.00:44:29
2/5/2025,card,35.76,Cappuccino,0.00:57:52
2/5/2025,card,35.76,Cappuccino,0.00:50:58
2/5/2025,card,35.76,Hot Chocolate,0.00:34:20
2/5/2025,card,35.76,Latte,0.00:35:33
2/5/2025,card,35.76,Latte,0.00:36:34
2/5/2025,card,35.76,Cocoa,0.00:39:01
2/5/2025,card,35.76,Hot Chocolate,0.00:41:10
2/5/2025,card,35.76,Cappuccino,0.00:18:34
2/5/2025,card,35.76,Cappuccino,0.00:19:49
2/5/2025,card,35.76,Cocoa,0.00:20:51
2/5/2025,card,30.86,Americano with Milk,0.00:25:29
2/5/2025,card,35.76,Cappuccino,0.00:45:42
2/5/2025,card,35.76,Hot Chocolate,0.00:06:46
2/5/2025,card,35.76,Cocoa,0.00:03:20
2/6/2025,card,30.86,Americano with Milk,0.00:16:48
2/6/2025,card,25.96,Americano,0.00:59:21
2/6/2025,card,30.86,Americano with Milk,0.00:55:31
2/6/2025,card,35.76,Cappuccino,0.00:59:22
2/6/2025,card,35.76,Cocoa,0.00:14:49
2/6/2025,card,35.76,Cocoa,0.00:09:45
2/6/2025,card,35.76,Cocoa,0.00:54:25
2/6/2025,card,35.76,Cappuccino,0.00:53:12
2/6/2025,card,21.06,Espresso,0.00:55:06
2/6/2025,card,35.76,Cocoa,0.00:06:59
2/6/2025,card,35.76,Cocoa,0.00:07:47
2/6/2025,card,35.76,Latte,0.00:23:13
2/7/2025,card,30.86,Americano with Milk,0.00:44:50
2/7/2025,card,30.86,Americano with Milk,0.00:07:04
2/7/2025,card,25.96,Americano,0.00:49:23
2/7/2025,card,35.76,Cocoa,0.00:09:38
2/7/2025,card,30.86,Americano with Milk,0.00:51:22
2/7/2025,card,25.96,Americano,0.00:58:51
2/7/2025,card,25.96,Cortado,0.00:04:10
2/7/2025,card,35.76,Latte,0.00:22:13
2/7/2025,card,35.76,Hot Chocolate,0.00:23:14
2/7/2025,card,35.76,Latte,0.00:24:35
2/7/2025,card,35.76,Cocoa,0.00:42:36
2/7/2025,card,35.76,Cocoa,0.00:43:36
2/7/2025,card,25.96,Cortado,0.00:44:30
2/7/2025,card,35.76,Cocoa,0.00:45:23
2/7/2025,card,35.76,Cocoa,0.00:10:59
2/7/2025,card,25.96,Cortado,0.00:30:56
2/8/2025,card,25.96,Americano,0.00:01:42
2/8/2025,card,30.86,Americano with Milk,0.00:56:17
2/8/2025,card,25.96,Cortado,0.00:02:41
2/8/2025,card,25.96,Americano,0.00:39:33
2/8/2025,card,25.96,Americano,0.00:46:12
2/8/2025,card,25.96,Americano,0.00:26:47
2/8/2025,card,25.96,Americano,0.00:07:04
2/8/2025,card,25.96,Americano,0.00:08:09
2/9/2025,card,35.76,Cocoa,0.00:49:24
2/9/2025,card,30.86,Americano with Milk,0.00:31:09
2/9/2025,card,25.96,Americano,0.00:51:28
2/9/2025,card,35.76,Latte,0.00:05:05
2/9/2025,card,35.76,Cocoa,0.00:13:09
2/9/2025,card,35.76,Latte,0.00:14:02
2/9/2025,card,35.76,Hot Chocolate,0.00:15:57
2/9/2025,card,35.76,Cocoa,0.00:16:52
2/9/2025,card,25.96,Cortado,0.00:20:18
2/10/2025,card,25.96,Americano,0.00:01:46
2/10/2025,card,25.96,Americano,0.00:16:32
2/10/2025,card,25.96,Americano,0.00:24:56
2/10/2025,card,30.86,Americano with Milk,0.00:11:43
2/10/2025,card,25.96,Americano,0.00:08:50
2/10/2025,card,35.76,Cocoa,0.00:11:06
2/10/2025,card,30.86,Americano with Milk,0.00:26:54
2/10/2025,card,25.96,Americano,0.00:40:13
2/10/2025,card,35.76,Latte,0.00:01:52
2/10/2025,card,25.96,Americano,0.00:07:41
2/10/2025,card,35.76,Cocoa,0.00:11:46
2/10/2025,card,35.76,Cocoa,0.00:15:44
2/10/2025,card,35.76,Cappuccino,0.00:01:54
2/10/2025,card,30.86,Americano with Milk,0.00:14:01
2/10/2025,card,35.76,Latte,0.00:46:02
2/10/2025,card,35.76,Hot Chocolate,0.00:47:44
2/10/2025,card,35.76,Cocoa,0.00:20:55
2/10/2025,card,25.96,Americano,0.00:12:02
2/10/2025,card,30.86,Americano with Milk,0.00:27:14
2/10/2025,card,35.76,Latte,0.00:14:01
2/10/2025,card,35.76,Latte,0.00:14:53
2/11/2025,card,25.96,Americano,0.00:38:26
2/11/2025,card,25.96,Americano,0.00:19:15
2/11/2025,card,30.86,Americano with Milk,0.00:20:12
2/11/2025,card,35.76,Cocoa,0.00:21:08
2/11/2025,card,35.76,Hot Chocolate,0.00:56:49
2/11/2025,card,30.86,Americano with Milk,0.00:09:08
2/11/2025,card,21.06,Espresso,0.00:49:41
2/11/2025,card,35.76,Latte,0.00:35:34
2/11/2025,card,30.86,Americano with Milk,0.00:36:42
2/11/2025,card,30.86,Americano with Milk,0.00:44:12
2/11/2025,card,25.96,Americano,0.00:50:40
2/11/2025,card,30.86,Americano with Milk,0.00:54:37
2/11/2025,card,35.76,Latte,0.00:04:11
2/11/2025,card,35.76,Cocoa,0.00:05:03
2/12/2025,card,35.76,Cappuccino,0.00:16:57
2/12/2025,card,25.96,Americano,0.00:35:37
2/12/2025,card,35.76,Cocoa,0.00:54:35
2/12/2025,card,30.86,Americano with Milk,0.00:19:45
2/12/2025,card,25.96,Americano,0.00:43:13
2/12/2025,card,25.96,Americano,0.00:43:29
2/12/2025,card,25.96,Americano,0.00:08:09
2/12/2025,card,35.76,Hot Chocolate,0.00:41:39
2/12/2025,card,35.76,Hot Chocolate,0.00:41:24
2/12/2025,card,35.76,Latte,0.00:42:16
2/12/2025,card,35.76,Hot Chocolate,0.00:43:34
2/12/2025,card,25.96,Americano,0.00:12:58
2/12/2025,card,25.96,Americano,0.00:26:08
2/12/2025,card,35.76,Cappuccino,0.00:05:32
2/12/2025,card,25.96,Americano,0.00:42:51
2/12/2025,card,35.76,Latte,0.00:05:40
2/12/2025,card,35.76,Cocoa,0.00:23:13
2/12/2025,card,35.76,Cappuccino,0.00:17:04
2/13/2025,card,30.86,Americano with Milk,0.00:38:47
2/13/2025,card,25.96,Americano,0.00:45:57
2/13/2025,card,21.06,Espresso,0.00:17:21
2/13/2025,card,35.76,Cocoa,0.00:36:05
2/13/2025,card,30.86,Americano with Milk,0.00:29:32
2/13/2025,card,30.86,Americano with Milk,0.00:59:27
2/13/2025,card,25.96,Americano,0.00:30:39
2/13/2025,card,25.96,Americano,0.00:31:33
2/13/2025,card,30.86,Americano with Milk,0.00:16:11
2/13/2025,card,30.86,Americano with Milk,0.00:17:20
2/13/2025,card,35.76,Latte,0.00:01:35
2/13/2025,card,35.76,Cappuccino,0.00:15:08
2/13/2025,card,35.76,Latte,0.00:06:30
2/14/2025,card,25.96,Americano,0.00:38:55
2/14/2025,card,35.76,Hot Chocolate,0.00:07:09
2/14/2025,card,25.96,Americano,0.00:45:59
2/14/2025,card,21.06,Espresso,0.00:46:45
2/14/2025,card,30.86,Americano with Milk,0.00:58:12
2/14/2025,card,35.76,Cappuccino,0.00:00:16
2/14/2025,card,35.76,Cappuccino,0.00:36:40
2/14/2025,card,35.76,Latte,0.00:38:47
2/14/2025,card,35.76,Hot Chocolate,0.00:53:56
2/14/2025,card,35.76,Cappuccino,0.00:54:57
2/14/2025,card,25.96,Americano,0.00:03:16
2/14/2025,card,35.76,Cocoa,0.00:04:29
2/14/2025,card,21.06,Espresso,0.00:09:07
2/14/2025,card,30.86,Americano with Milk,0.00:25:24
2/14/2025,card,25.96,Americano,0.00:18:30
2/15/2025,card,35.76,Cappuccino,0.00:22:51
2/15/2025,card,35.76,Cappuccino,0.00:41:53
2/15/2025,card,25.96,Americano,0.00:44:26
2/15/2025,card,30.86,Americano with Milk,0.00:02:19
2/15/2025,card,30.86,Americano with Milk,0.00:32:05
2/15/2025,card,35.76,Cappuccino,0.00:01:51
2/15/2025,card,25.96,Americano,0.00:11:53
